Address,Property Type,Bedrooms,Main Image URL,Detail URL,Display Price,Date Sold
"50, Alpha Road, London, Greater London E4 6TB",TERRACED,3,https://media.rightmove.co.uk/dir/11k/10142/147430286/10142_33064833_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-147430286-21944059?s=42cb98a7cafc58821a7070704067bb4c51620e356532a8c5111716fbd5b55238,"£165,000",25 Jan 2002
"50, Alpha Road, London, Greater London E4 6TB",TERRACED,3,https://media.rightmove.co.uk/dir/11k/10142/147430286/10142_33064833_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-147430286-21944059?s=42cb98a7cafc58821a7070704067bb4c51620e356532a8c5111716fbd5b55238,"£66,000",17 Jan 1997
"Second Floor Flat E, 96 - 98, Grafton Road, London, Greater London NW5 3EJ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22051702?s=48ee554888350d170bc267dc2a83cba3ffe5524a4f6ad2b5225cee943139d493,"£572,750",26 Nov 2024
"Second Floor Flat E, 96 - 98, Grafton Road, London, Greater London NW5 3EJ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22051702?s=48ee554888350d170bc267dc2a83cba3ffe5524a4f6ad2b5225cee943139d493,"£500,000",24 Mar 2021
"Second Floor Flat E, 96 - 98, Grafton Road, London, Greater London NW5 3EJ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22051702?s=48ee554888350d170bc267dc2a83cba3ffe5524a4f6ad2b5225cee943139d493,"£470,000",15 Jan 2014
"Second Floor Flat E, 96 - 98, Grafton Road, London, Greater London NW5 3EJ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22051702?s=48ee554888350d170bc267dc2a83cba3ffe5524a4f6ad2b5225cee943139d493,"£285,000",14 Jul 2006
"Second Floor Flat E, 96 - 98, Grafton Road, London, Greater London NW5 3EJ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22051702?s=48ee554888350d170bc267dc2a83cba3ffe5524a4f6ad2b5225cee943139d493,"£280,500",7 Jan 2005
"Flat 10, Becket House, Tabard Street, London, Greater London SE1 4XY",FLAT,2,https://media.rightmove.co.uk/dir/83k/82717/152001290/82717_2297580_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-152001290-22099189?s=e4ebea69d20f1b94a19e94cd05a5784f161f8c6807580f8582902f4f19fbaccb,"£468,000",26 Nov 2024
"Flat 10, Becket House, Tabard Street, London, Greater London SE1 4XY",FLAT,2,https://media.rightmove.co.uk/dir/83k/82717/152001290/82717_2297580_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-152001290-22099189?s=e4ebea69d20f1b94a19e94cd05a5784f161f8c6807580f8582902f4f19fbaccb,"£140,000",19 Jul 2001
"14, Woodman Street, London, Greater London E16 2NF",FLAT,2,https://media.rightmove.co.uk/dir/73k/72774/153342854/72774_100033_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-153342854-21942664?s=063e5b33ed101775546fc69649a3484ef5d726421cac874f24274e954e331b88,"£280,000",26 Nov 2024
"14, Woodman Street, London, Greater London E16 2NF",FLAT,2,https://media.rightmove.co.uk/dir/73k/72774/153342854/72774_100033_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-153342854-21942664?s=063e5b33ed101775546fc69649a3484ef5d726421cac874f24274e954e331b88,"£120,000",8 Sep 2014
"First Floor Flat, 95, Cambridge Street, London, Greater London SW1V 4PY",FLAT,1,https://media.rightmove.co.uk/dir/44k/43742/55825005/43742_P169392_IMG_10_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-55825005-22134001?s=80c96d5c5d2b1fcb81dd7e378710a4c9c9816e081fe98e76bd9dce33549a1e44,"£565,000",26 Nov 2024
"First Floor Flat, 95, Cambridge Street, London, Greater London SW1V 4PY",FLAT,1,https://media.rightmove.co.uk/dir/44k/43742/55825005/43742_P169392_IMG_10_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-55825005-22134001?s=80c96d5c5d2b1fcb81dd7e378710a4c9c9816e081fe98e76bd9dce33549a1e44,"£275,000",22 Apr 2005
"First Floor Flat, 95, Cambridge Street, London, Greater London SW1V 4PY",FLAT,1,https://media.rightmove.co.uk/dir/44k/43742/55825005/43742_P169392_IMG_10_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-55825005-22134001?s=80c96d5c5d2b1fcb81dd7e378710a4c9c9816e081fe98e76bd9dce33549a1e44,"£275,000",27 Jun 2003
"First Floor Flat, 95, Cambridge Street, London, Greater London SW1V 4PY",FLAT,1,https://media.rightmove.co.uk/dir/44k/43742/55825005/43742_P169392_IMG_10_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-55825005-22134001?s=80c96d5c5d2b1fcb81dd7e378710a4c9c9816e081fe98e76bd9dce33549a1e44,"£200,000",20 Apr 2000
"17, Warren Road, Twickenham, Greater London TW2 7DH",TERRACED,3,https://media.rightmove.co.uk/dir/85k/84848/151220459/84848_33295667_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-151220459-22154683?s=6db4ce6bdd4169d41f39f3daf7becb16cb4c82ddaa3cbe81702f9031f26e853d,"£600,000",25 Nov 2024
"17, Warren Road, Twickenham, Greater London TW2 7DH",TERRACED,3,https://media.rightmove.co.uk/dir/85k/84848/151220459/84848_33295667_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-151220459-22154683?s=6db4ce6bdd4169d41f39f3daf7becb16cb4c82ddaa3cbe81702f9031f26e853d,"£295,000",8 Apr 2010
"17, Warren Road, Twickenham, Greater London TW2 7DH",TERRACED,3,https://media.rightmove.co.uk/dir/85k/84848/151220459/84848_33295667_IMG_00_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-151220459-22154683?s=6db4ce6bdd4169d41f39f3daf7becb16cb4c82ddaa3cbe81702f9031f26e853d,"£111,000",20 Apr 1998
"Flat 14, Merchants Lodge, 6, Westbury Road, London, Greater London E17 6RQ",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21943156?s=b349a2fda71b97f088c3e3ee24304aefaf7650ea61dc6a586898a7b1b7e60aae,"£362,000",25 Nov 2024
